Month,ZipCode,ZipName,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
1/1/2019 0:00,1001,"Agawam, MA",,201225,-0.034,-0.0574,55.5,-0.1328,0.1809,75.25,-0.0594,0.0789,16,0,0,0,,,14,2.5,0.1667,1,0,0,237728,-0.04,-0.0256,56.5,-0.1308,0.1771,0.018,0.0024,-0.0033
1/1/2019 0:00,1002,"Amherst, MA",,454050,0.0682,0.2975,50,-0.1803,-0.2857,112.75,-0.1191,-0.011,6,-0.25,-0.7273,0,,,8,1,0.3333,0,,,499614,0.0395,0.0963,50,-0.1803,-0.2857,0,0,0
1/1/2019 0:00,1005,"Barre, MA",,243225,0.0132,-0.0243,25.5,-0.1774,0.3421,106,0.325,0.2184,4,0,-0.3333,0,,,2,-0.5,-0.5,0,,,332485,0.0236,0.4285,25.5,-0.1774,0.3421,0,0,0
1/1/2019 0:00,1007,"Belchertown, MA",,333775,-0.0324,-0.099,45,-0.0426,-0.2174,81.75,-0.0382,-0.334,18,1.25,0.125,0,,,8,1,0,0,,,332184,-0.0262,-0.0712,45,-0.0426,-0.2174,0,0,0
1/1/2019 0:00,1008,"Blandford, MA",,223725,-0.0676,0.1834,9,-0.25,0,122.25,0.1216,0.2603,2,-0.5,,0,,,0,,-1,2,0,0,230469,-0.0227,0.3313,11,-0.2143,0,0.2222,0.0556,0
1/1/2019 0:00,1010,"Brimfield, MA",,352025,0.1931,0.3997,11.5,-0.2333,-0.3611,67.25,-0.0393,-0.2865,6,0.5,0.5,0,,,2,,0,0,,,755068,0.1924,1.0632,11.5,-0.2333,-0.3611,0,0,0
1/1/2019 0:00,1013,"Chicopee, MA",,172250,0.0436,-0.0154,25.5,-0.1774,-0.1207,60.25,0.1157,0.2552,12,0.5,-0.1429,0,,,10,0.25,0.25,0,,,170667,-0.0161,-0.0355,25.5,-0.1774,-0.1207,0,0,0
1/1/2019 0:00,1020,"Chicopee, MA",,169078.25,-0.0709,-0.1029,46,0.0222,-0.1481,48.75,-0.25,-0.1772,18,0.125,0.2857,0,,,12,,-0.25,0,,,201550,-0.0362,-0.0287,46,0.0222,-0.1481,0,0,0
1/1/2019 0:00,1022,"Chicopee, MA",,129950,-0.1445,0.0834,6,0.5,0.0909,35.5,-0.1744,-0.5954,6,0.5,,0,,,4,,,0,,,133929,-0.1047,0.0711,6,0.5,0.0909,0,0,0
1/1/2019 0:00,1027,"Easthampton, MA",,299950,0,0.1119,20.5,-0.18,0.5185,75.25,0.1758,0.1445,4,0,-0.3333,0,,,4,0,,0,,,310277,-0.2362,0.0393,20.5,-0.18,0.5185,0,0,0
1/1/2019 0:00,1028,"East Longmeadow, MA",*,269500,-0.0281,,49.5,-0.01,-0.01,64.25,0.0363,-0.4327,14,0.1667,,0,,,14,2.5,0.1667,0,,,337567,-0.0606,-0.1515,49.5,-0.01,-0.01,0,0,0
1/1/2019 0:00,1030,"Feeding Hills, MA",,289950,0.1306,0.2019,20,0,0,67,-0.141,-0.0563,12,2,2,0,,,10,0.25,0.25,0,,,329218,0.05,0.1762,20,0,0,0,0,0
1/1/2019 0:00,1033,"Granby, MA",,308700,-0.05,-0.2054,20.5,-0.2407,-0.1087,122,0.291,-0.2673,0,-1,-1,0,,,4,0,1,0,,,328317,-0.0254,-0.0594,20.5,-0.2407,-0.1087,0,0,0
1/1/2019 0:00,1034,"Granville, MA",,399950,0.4281,-0.12,14,-0.3333,-0.1765,103.5,-0.4524,-0.4103,2,-0.5,,0,,,2,,,0.5,,,556266,0.0255,-0.2099,14.5,-0.3095,-0.1471,0.0357,0.0357,0.0357
1/1/2019 0:00,1035,"Hadley, MA",*,444975,-0.0919,0.0471,14,-0.0667,-0.1515,149.25,0.0974,,2,-0.5,,0,,,0,,-1,0,,,556623,-0.0695,-0.0556,14,-0.0667,-0.1515,0,0,0
1/1/2019 0:00,1036,"Hampden, MA",,272250,-0.0529,-0.1284,14.5,-0.3696,0.0357,118.5,0.0441,0.7299,2,-0.5,-0.6667,0,,,2,,-0.6667,0,,,308070,-0.0205,-0.1706,14.5,-0.3696,0.0357,0,0,0
1/1/2019 0:00,1040,"Holyoke, MA",*,184975,-0.0512,,37,-0.2449,,69,0.1311,,10,1.5,0,0,,,10,0.25,1.5,1,0,0,208418,-0.0132,-0.0784,38,-0.24,0.2881,0.027,0.0066,-0.0081
1/1/2019 0:00,1050,"Huntington, MA",*,226300,-0.1381,,11,-0.0833,0.1,80.25,0.3602,0.2159,0,,,0,,,2,,,3.5,0.1667,-0.125,296648,-0.0027,0.4544,14.5,-0.0333,0.0357,0.3182,0.0682,-0.0818
1/1/2019 0:00,1056,"Ludlow, MA",*,272450,0.0381,,36.5,-0.2551,,108.25,0.3364,,12,0.5,-0.1429,0,,,10,0.25,-0.1667,0,,,262683,-0.0028,0.0253,36.5,-0.2551,-0.4427,0,0,0
1/1/2019 0:00,1057,"Monson, MA",*,263525,-0.022,,28,-0.125,,82.75,-0.1335,,12,0.5,2,0,,,8,1,0.3333,0,,,267005,-0.0384,0.0553,28,-0.125,0.12,0,0,0
1/1/2019 0:00,1060,"Northampton, MA",,359950,-0.0793,0.0573,32.5,-0.1447,-0.1875,160.75,0.3285,-0.2541,4,0,-0.6,0,,,4,,1,0,,,480766,0,-0.0484,32.5,-0.1447,-0.1875,0,0,0
1/1/2019 0:00,1062,"Florence, MA",,321425,-0.1048,-0.0697,20,-0.1667,0.1111,107.75,0.0564,0.1432,8,,1,0,,,6,0.5,2,0,-1,-1,396410,-0.028,0.0576,20,-0.2,0.0526,0,-0.0417,-0.0556
1/1/2019 0:00,1069,"Palmer, MA",*,220000,0.023,,40,-0.0698,,69.5,-0.0544,,8,0,3,0,,,8,-0.5,1,0,,,214724,0.0059,0.0387,40,-0.0698,1.2222,0,0,0
1/1/2019 0:00,1073,"Southampton, MA",,339650,0.0003,-0.2473,15.5,-0.0882,-0.1842,105.75,0.2896,0.122,4,0,1,0,,,2,-0.5,-0.5,0,,,385077,0.059,-0.1416,15.5,-0.0882,-0.1842,0,0,0
1/1/2019 0:00,1075,"South Hadley, MA",,257650,-0.0456,0.0819,41.5,-0.217,-0.2019,99,0.3846,0.0128,12,0.5,0.2,0,,,4,0,-0.7143,0,,,301125,-0.0087,0.1155,41.5,-0.217,-0.2019,0,0,0
1/1/2019 0:00,1077,"Southwick, MA",,325050,0.0321,-0.0223,36,-0.0769,-0.1818,78.25,-0.2175,-0.2886,8,1,0,0,,,0,-1,-1,0,,,373358,0.0804,-0.0537,36,-0.0769,-0.1818,0,0,0
1/1/2019 0:00,1082,"Ware, MA",*,232500,-0.0211,,39.5,0.0972,,86.25,0.0918,,12,0,2,0,,,8,0,0,0,,,243976,-0.0199,0.2759,39.5,0.0972,0.5192,0,0,0
1/1/2019 0:00,1085,"Westfield, MA",,288250,0.0295,0.0928,78,-0.0127,-0.093,65.5,0.0917,-0.2957,18,-0.1,-0.1,0,,,28,0.75,0.1667,4,0,0.3333,300363,0.0208,0.0225,82,-0.012,-0.0787,0.0513,0.0006,0.0164
1/1/2019 0:00,1089,"West Springfield, MA",,257950,0.032,0.075,77,-0.1149,0.4128,86.5,0.1849,0.1689,20,0.6667,-0.0909,0,-1,,24,1,0.3333,0,,,319390,0.0153,0.011,77,-0.1149,0.4128,0,0,0
1/1/2019 0:00,1095,"Wilbraham, MA",*,286524.75,-0.0036,,52,-0.2464,0.0947,61.5,-0.2013,-0.289,20,0,0.25,0,,,14,0.75,0.1667,0,,,345459,-0.0025,0.0571,52,-0.2464,0.0947,0,0,0
1/1/2019 0:00,1098,"Worthington, MA",,247225,0.0111,-0.0073,12,-0.0769,0.6,171.75,0.1644,-0.1434,0,,,0,,,0,,,0,,,387355,0.0947,0.6018,12,-0.0769,0.6,0,0,0
1/1/2019 0:00,1104,"Springfield, MA",*,159997.5,0.0162,,36,0.1613,0.1613,66,0.2,,16,1,-0.3333,0,,,12,0.5,1,2,0,0.3333,167457,0.0051,0.2067,38,0.1515,0.1692,0.0556,-0.009,0.0072
1/1/2019 0:00,1106,"Longmeadow, MA",,352550,-0.0699,-0.0096,44.5,-0.1442,-0.1909,90.25,-0.0599,0.0256,16,1,0.3333,0,,,20,1.5,1.5,1,0,0,408055,-0.032,0.0033,45.5,-0.1415,-0.1875,0.0225,0.0032,0.0043
1/1/2019 0:00,1108,"Springfield, MA",,145025,-0.0332,-0.0893,32,-0.1795,0,75.25,0.2647,0.1944,8,1,-0.2,0,,,12,0.5,0.2,0,,,153518,0.0033,-0.0785,32,-0.1795,0,0,0,0
1/1/2019 0:00,1109,"Springfield, MA",,136225,0.0094,0.0902,48.5,-0.0849,-0.0849,52,0.4054,-0.362,14,-0.3,0.1667,0,,,6,0.5,-0.6667,2,0,0,145967,0.0087,0.1855,50.5,-0.0818,-0.0818,0.0412,0.0035,0.0035
1/1/2019 0:00,1118,"Springfield, MA",,169125,-0.0054,-0.0121,42,-0.1765,0.1667,59.25,0.4813,-0.0125,14,0.75,-0.2222,0,,,8,-0.5,0,0,,,180631,0.0111,0.0293,42,-0.1765,0.1667,0,0,0
1/1/2019 0:00,1119,"Springfield, MA",*,169600,-0.0306,,31.5,-0.0735,,64.75,0.2452,,10,-0.1667,0,0,,,6,0.5,0.5,0,,,165111,-0.0143,-0.0079,31.5,-0.0735,0.5366,0,0,0
1/1/2019 0:00,1129,"Springfield, MA",,185550,0.0918,0.142,15,-0.4231,-0.1429,71,0.449,0.4059,2,-0.75,-0.75,0,,,4,-0.5,0,1,0,0,195136,0.0615,0.1556,16,-0.4074,-0.1351,0.0667,0.0282,0.0095
1/1/2019 0:00,1151,"Indian Orchard, MA",,164550,-0.0304,0.3568,9,0.125,0.2857,33,-0.3125,-0.5075,4,0,1,0,,,0,,,0,,,159345,-0.0703,0.2082,9,0.125,0.2857,0,0,0
1/1/2019 0:00,1201,"Pittsfield, MA",,194750,0.0013,0.0892,143.5,-0.0975,-0.1196,101,0.0978,-0.1822,28,-0.125,0.2727,0,,,20,0.6667,0,54.5,-0.1742,0.3133,297090,0.0174,0.1944,198,-0.12,-0.0318,0.3798,-0.0353,0.1252
1/1/2019 0:00,1220,"Adams, MA",,134950,-0.1943,-0.0357,26.5,0.0192,0.06,80.75,-0.1364,-0.15,10,,1.5,0,,,4,0,1,14.5,-0.0938,0.45,184751,-0.097,0.1693,41,-0.0238,0.1714,0.5472,-0.0682,0.1472
1/1/2019 0:00,1223,"Becket, MA",*,299275,0.0517,,41.5,-0.2966,-0.2783,153,0.0929,0.0234,0,-1,-1,0,,,0,-1,,5,-0.1667,0,308416,0.0104,0.1097,46.5,-0.2846,-0.256,0.1205,0.0188,0.0335
1/1/2019 0:00,1226,"Dalton, MA",*,315500,0.0554,,26,-0.0714,0.1304,53.5,0.049,-0.3989,4,-0.6667,-0.3333,0,,,4,0,1,10,-0.0909,4,359612,0.0721,0.3381,36,-0.0769,0.44,0.3846,-0.0082,0.2977
1/1/2019 0:00,1230,"Great Barrington, MA",,625050,-0.0219,-0.0443,130,-0.0972,0.1982,222.25,0.2112,0.7535,6,,0,0,,,8,-0.3333,1,14.5,0.0357,-0.1212,913957,0.0374,0.1243,144.5,-0.0854,0.156,0.1115,0.0143,-0.0405
1/1/2019 0:00,1235,"Hinsdale, MA",,283500,-0.052,0.1031,17.5,-0.1667,-0.2391,119.75,0.1244,-0.1243,2,,-0.5,0,,,2,,,5.5,-0.3125,0.8333,450228,0.0009,0.694,23,-0.2069,-0.1154,0.3143,-0.0667,0.1839
1/1/2019 0:00,1237,"Lanesborough, MA",*,270774.75,-0.06,,50.5,-0.0098,,122,0.0702,,12,2,1,0,,,6,,0.5,2.5,-0.5,-0.6154,327968,-0.0651,0.0215,53,-0.0536,0.325,0.0495,-0.0485,-0.1445
1/1/2019 0:00,1238,"Lee, MA",,287000,0.0248,-0.0211,22.5,-0.2742,-0.3284,142.5,0.131,-0.1915,2,,-0.5,0,,,4,,0,8.5,-0.15,-0.0556,336884,0.0294,-0.1978,31,-0.2439,-0.2706,0.3778,0.0552,0.1091
1/1/2019 0:00,1240,"Lenox, MA",*,535175,-0.0427,,91,-0.2222,0.1375,149.5,-0.0033,-0.1831,8,0,,0,,,4,-0.5,-0.3333,11.5,-0.1786,0,734041,0.0473,-0.1821,102.5,-0.2176,0.1202,0.1264,0.0067,-0.0174
1/1/2019 0:00,1245,"Monterey, MA",,549050,0,-0.2179,16.5,-0.2143,-0.3125,179.75,0.1826,-0.1024,0,,,0,,,0,,-1,1,0,-0.75,759715,-0.1807,-0.2238,17.5,-0.2045,-0.375,0.0606,0.013,-0.1061
1/1/2019 0:00,1247,"North Adams, MA",,92550,0.0142,-0.2289,36.5,0.1406,-0.1205,110.5,-0.0868,-0.1367,8,1,1,0,,,4,,0,11,-0.4211,-0.3125,116805,-0.0204,-0.2038,47.5,-0.0686,-0.1739,0.3014,-0.2924,-0.0842
1/1/2019 0:00,1253,"Otis, MA",,327050,-0.0508,-0.1038,28.5,-0.2083,0.14,124,0.0081,-0.1374,6,,2,0,,,2,,,2.5,-0.375,-0.1667,395117,-0.0627,-0.1465,31,-0.225,0.1071,0.0877,-0.0234,-0.0323
1/1/2019 0:00,1254,"Richmond, MA",,641550,-0.0039,-0.0781,31.5,-0.1,0.1053,159,0.1119,-0.1017,0,,-1,0,,,0,,-1,2,-0.6,0,885956,0.0232,-0.1054,33.5,-0.1625,0.0984,0.0635,-0.0794,-0.0067
1/1/2019 0:00,1255,"Sandisfield, MA",,336550,-0.0358,0.0228,22,-0.12,-0.0833,262.5,0.1463,0.1339,0,,,0,,,0,,,1,0,-0.5,365379,-0.0425,-0.0927,23,-0.1154,-0.1154,0.0455,0.0055,-0.0379
1/1/2019 0:00,1257,"Sheffield, MA",,425050,-0.0319,-0.1118,29,-0.1212,0.0943,140.5,0.0808,0.035,2,,0,0,,,0,,,3,-0.25,-0.4545,604723,0.014,0.0752,32,-0.1351,0,0.1034,-0.0178,-0.1041
1/1/2019 0:00,1258,"South Egremont, MA",*,654050,-0.2233,-0.3427,14,0,,242.5,0.2372,0.3937,0,,,0,,,0,,,0,,-1,947999,-0.157,-0.3658,14,0,-0.44,0,0,-0.1905
1/1/2019 0:00,1262,"Stockbridge, MA",*,575050,-0.0871,,43,-0.14,,134.75,-0.0926,,4,0,0,0,,,2,,0,4,-0.4286,-0.5789,1045513,0.1165,0.4701,47,-0.1754,-0.3286,0.093,-0.047,-0.064
1/1/2019 0:00,1266,"West Stockbridge, MA",,658800,0.0253,0.1527,30.5,-0.0758,0.0702,185.25,0.1875,0.3232,4,,1,0,,,2,,,1,0,-0.6667,1382862,0.0453,1.1761,31.5,-0.0735,0,0.0328,0.0025,-0.0725
1/1/2019 0:00,1267,"Williamstown, MA",,569300,0.3269,-0.1977,53,-0.1311,0.1522,184,0.1795,0.2391,2,-0.5,-0.5,0,,,0,,-1,12,-0.0769,1.4,839584,0.0931,0.0323,65,-0.1216,0.2745,0.2264,0.0133,0.1177
1/1/2019 0:00,1301,"Greenfield, MA",,200025,0.0049,0.0001,50.5,-0.0818,0.0632,81.5,0.1014,-0.1093,6,-0.25,0.5,0,,,8,1,-0.2,0,,,230911,0.0137,0.0619,50.5,-0.0818,0.0632,0,0,0
1/1/2019 0:00,1331,"Athol, MA",*,178700,0.0209,,54.5,-0.1615,,112.75,0.0947,,12,0.5,0.5,0,,,8,-0.5,-0.2,0,,,201991,-0.0115,0.044,54.5,-0.1615,0.5571,0,0,0
1/1/2019 0:00,1360,"Northfield, MA",,332475,-0.0502,0.1968,10,0,-0.2,91.25,0.3722,-0.4016,2,,,0,,,0,-1,-1,0,,,315864,-0.042,0.1308,10,0,-0.2,0,0,0
1/1/2019 0:00,1364,"Orange, MA",,167000,-0.161,-0.0174,19,-0.24,0.0556,86.25,0.0147,0.1815,2,-0.5,-0.5,0,,,8,,1,0,,,196132,-0.0975,0.0839,19,-0.24,0.0556,0,0,0
1/1/2019 0:00,1373,"South Deerfield, MA",,345050,0.0376,0.0017,5,-0.1667,-0.375,112.5,0.1905,0.0514,0,,,0,,,0,,,0,,,318074,0.0424,-0.1893,5,-0.1667,-0.375,0,0,0
1/1/2019 0:00,1420,"Fitchburg, MA",,224750,-0.0011,0.0456,74,-0.0133,-0.0199,58.5,0.0263,-0.3536,26,0.0833,0.3,0,,,20,0.6667,0,0,,,244119,-0.0188,0.0663,74,-0.0133,-0.0199,0,0,0
1/1/2019 0:00,1430,"Ashburnham, MA",,272677.5,-0.0755,0.049,21,-0.2222,-0.125,118,0.3258,0.2421,4,,-0.5,0,,,8,0,,0,,,299691,-0.0037,0.0917,21,-0.2222,-0.125,0,0,0
1/1/2019 0:00,1431,"Ashby, MA",*,286200,0.0315,0.0698,11.5,-0.2813,0.6429,81,0.0452,,2,,-0.5,0,,,6,0.5,,0,,,439823,0.1431,0.5291,11.5,-0.2813,0.6429,0,0,0
1/1/2019 0:00,1432,"Ayer, MA",,432550,0.0176,0.1273,16,0.0667,-0.4576,51.75,-0.0759,-0.1154,6,0.5,-0.5,0,,-1,2,-0.75,-0.5,0,,,424971,0.0241,0.1997,16,0.0667,-0.4576,0,0,0
1/1/2019 0:00,1440,"Gardner, MA",*,225800,0.0033,0.007,49,-0.1552,0.1529,72.25,0.1031,,16,0,0.6,2,,,8,0,-0.2,1,0,,230779,0.0162,0.0376,50,-0.1525,0.1765,0.0204,0.0032,0.0204
1/1/2019 0:00,1450,"Groton, MA",,529950,-0.0848,-0.0316,32.5,-0.0441,-0.1875,92,0.2517,0.305,8,1,0,2,,,2,-0.5,-0.5,0,,,503468,-0.0826,-0.1697,32.5,-0.0441,-0.1875,0,0,0
1/1/2019 0:00,1451,"Harvard, MA",*,749050,-0.0013,0.0746,21.5,-0.14,-0.0227,179,0.1548,,4,,0,0,,,2,-0.5,-0.5,0,,,869807,-0.0153,0.1875,21.5,-0.14,-0.0227,0,0,0
1/1/2019 0:00,1452,"Hubbardston, MA",*,351275,0.0035,,24,-0.1111,,106.75,0.2413,,4,0,0,0,,,0,,,0,,,342178,0.0116,0.1763,24,-0.1111,0.4118,0,0,0
1/1/2019 0:00,1453,"Leominster, MA",,262475,0.0097,0.0345,56.5,-0.1929,-0.1929,49,0,-0.2519,28,0,0.2727,0,,-1,20,0.25,1,0,,,306891,0.0652,0.0832,56.5,-0.1929,-0.1929,0,0,0
1/1/2019 0:00,1460,"Littleton, MA",*,595550,0.1453,,22,-0.0435,-0.0833,55.5,-0.1838,-0.3353,8,0,1,0,,,2,-0.5,,0,,,560721,0.0252,-0.1465,22,-0.0435,-0.0833,0,0,0
1/1/2019 0:00,1462,"Lunenburg, MA",*,351775,0.0345,,36.5,-0.1512,,83.5,0.3689,,10,,0.6667,0,,,8,0,-0.2,0,,,414841,0.0896,0.2425,36.5,-0.1512,0.46,0,0,0
1/1/2019 0:00,1463,"Pepperell, MA",*,442450,0.0172,,30.5,0.0517,,89,0.1711,,10,0.25,0,2,,,6,0.5,0.5,0,,,447587,0.0179,0.0322,30.5,0.0517,0.8485,0,0,0
1/1/2019 0:00,1464,"Shirley, MA",,399500,0.1127,0.3001,7.5,-0.25,-0.3182,118,1.2913,0.6332,0,,-1,0,,,0,,-1,0,,,378921,0.1604,0.191,7.5,-0.25,-0.3182,0,0,0
1/1/2019 0:00,1468,"Templeton, MA",,230050,0.0224,-0.0591,19.5,-0.25,-0.1136,69.5,0.178,-0.2817,6,,2,0,,,4,-0.5,0,0,,,231154,0.0394,-0.031,19.5,-0.25,-0.1136,0,0,0
1/1/2019 0:00,1469,"Townsend, MA",*,324950,-0.0301,,14.5,-0.1944,,61,-0.0543,,2,-0.5,0,0,,,2,-0.5,-0.5,0,,,318303,0.05,-0.2379,14.5,-0.1944,0.7059,0,0,0
1/1/2019 0:00,1473,"Westminster, MA",*,447500,0.0408,,43.5,-0.0543,,120.5,0.1814,,6,-0.25,0.5,2,,,8,1,0.3333,0,,,426891,0.0326,0.2836,43.5,-0.0543,0.4746,0,0,0
1/1/2019 0:00,1475,"Winchendon, MA",,227000,0.0321,0.2068,23.5,-0.2167,-0.1754,87.25,0.4073,0.2831,8,1,0,0,,,6,0.5,0,0,,,233194,0.0266,0.1824,23.5,-0.2167,-0.1754,0,0,0
1/1/2019 0:00,1501,"Auburn, MA",,282450,-0.0088,-0.0028,32,-0.2195,0.0323,69,0.1897,-0.1455,8,0,-0.4286,0,,,10,-0.375,0.25,0,,,304840,0.0041,-0.0428,32,-0.2195,0.0323,0,0,0
1/1/2019 0:00,1504,"Blackstone, MA",*,338475,0.0429,,28,0.1667,,31.25,-0.4703,,20,1.5,2.3333,0,,,2,,-0.6667,2,1,0.3333,346135,0.0472,0.1549,30,0.2,0.7143,0.0714,0.0298,-0.0223
1/1/2019 0:00,1505,"Boylston, MA",*,745050,0.0034,,15,0,-0.3333,84.25,0.3062,-0.1617,2,,-0.5,0,,,0,,-1,0,,,683925,-0.0043,0.2313,15,0,-0.3333,0,0,0
1/1/2019 0:00,1506,"Brookfield, MA",,230050,0.0227,0.0957,12,0,0.0909,112.75,0.0637,-0.136,2,,0,0,,,0,-1,,0,,,240549,-0.0098,0.0116,12,0,0.0909,0,0,0
1/1/2019 0:00,1507,"Charlton, MA",,306272,-0.0503,0.0251,36,-0.1628,0.1613,73.75,-0.1619,-0.2027,10,-0.1667,0.25,0,,,8,0,3,0,,,323880,-0.0209,0.0392,36,-0.1628,0.1613,0,0,0
1/1/2019 0:00,1510,"Clinton, MA",,286050,-0.0302,0.0346,35,-0.0789,0.2727,82.5,0.375,0.0443,10,0.25,0.6667,2,,,10,-0.1667,0.6667,0,,,289998,-0.0329,0.0585,35,-0.0789,0.2727,0,0,0
1/1/2019 0:00,1516,"Douglas, MA",*,409950,0.1184,,32.5,-0.0441,-0.0152,75,-0.1279,-0.1254,10,1.5,0,0,,,4,0,1,0,,-1,438889,0.0195,-0.0661,32.5,-0.0441,-0.0441,0,0,-0.0303
1/1/2019 0:00,1518,"Fiskdale, MA",,335550,-0.0411,-0.1766,10,-0.2308,-0.0476,75,-0.0566,-0.3363,4,,1,0,,,0,,-1,0,,,343064,-0.0379,-0.1305,10,-0.2308,-0.0476,0,0,0
1/1/2019 0:00,1519,"Grafton, MA",,478775,0.1071,-0.128,17,-0.0556,0,93.25,0.0361,-0.046,12,,5,0,,,4,,,0,,,521983,0.0699,0.0427,17,-0.0556,0,0,0,0
1/1/2019 0:00,1520,"Holden, MA",,416040,0,-0.0135,43,-0.2182,-0.2893,82.75,0.2169,0.1414,16,1,-0.2,0,,,4,-0.5,-0.6,0,,,450756,-0.0003,0.0437,43,-0.2182,-0.2893,0,0,0
1/1/2019 0:00,1521,"Holland, MA",,270750,0.0316,0.1837,9.5,-0.2692,-0.0952,63,-0.1923,-0.3731,4,,1,0,,,6,,,0,,,278244,-0.043,-0.1148,9.5,-0.2692,-0.0952,0,0,0
1/1/2019 0:00,1523,"Lancaster, MA",*,477225,0.05,,20.5,-0.1087,,83.5,0.4034,,4,,0,0,,,2,,,0,,,728943,0.0695,-0.1143,20.5,-0.1087,0.7083,0,0,0
1/1/2019 0:00,1524,"Leicester, MA",,289285,0.0518,0.0358,16,0.0667,0.0323,97,0.5276,0.1246,6,,-0.25,0,,,6,0.5,2,0,,,353406,0.0185,0.3272,16,0.0667,0.0323,0,0,0
1/1/2019 0:00,1527,"Millbury, MA",*,324950,-0.0511,,21,0.1667,,67.25,-0.1594,,12,2,-0.4,0,,,4,0,-0.5,0,,,367722,-0.0113,0.1375,21,0.1667,-0.5333,0,0,0
1/1/2019 0:00,1529,"Millville, MA",*,259050,0.1164,0.2046,6,-0.1429,,108.75,0.3024,0.5761,0,,-1,0,,,0,,-1,3,0,2,296070,0.1308,0.3733,9,-0.1,-0.3571,0.5,0.0714,0.4231
1/1/2019 0:00,1532,"Northborough, MA",,532050,0.0076,-0.0452,25.5,-0.2917,-0.2273,110,0.1765,0.0864,10,0.25,0.25,0,,,2,-0.5,-0.6667,0,,,885021,0.123,0.2831,25.5,-0.2917,-0.2273,0,0,0
1/1/2019 0:00,1534,"Northbridge, MA",*,445025,0.0232,,14,-0.2222,-0.2,81.25,0.2127,-0.1192,4,,0,0,,,2,,0,0,,,448671,0.0514,0.1379,14,-0.2222,-0.2,0,0,0
1/1/2019 0:00,1535,"North Brookfield, MA",*,269950,0.0588,,12.5,-0.1071,-0.1667,95.5,-0.1198,0.5159,4,,-0.3333,0,,,4,,1,0,,,285411,0.0397,0.3903,12.5,-0.1071,-0.1667,0,0,0
1/1/2019 0:00,1536,"North Grafton, MA",,409050,-0.0702,0.1619,18.5,-0.2292,-0.0513,59,-0.3179,0.2421,6,0.5,0.5,0,,,4,0,0,0,,,475847,-0.0204,0.1854,18.5,-0.2292,-0.0513,0,0,0
1/1/2019 0:00,1537,"North Oxford, MA",,276275,0.0628,0.1514,7.5,-0.0625,-0.1667,94,0.093,-0.0334,2,,0,0,,,0,,-1,0,,,251220,0.01,0.0348,7.5,-0.0625,-0.1667,0,0,0
1/1/2019 0:00,1540,"Oxford, MA",,261475,-0.0225,0.0814,19,-0.1364,0.3103,46.25,-0.0054,-0.2629,2,-0.8333,-0.75,2,,,8,1,0,0,,,267416,-0.0573,0.0924,19,-0.1364,0.3103,0,0,0
1/1/2019 0:00,1541,"Princeton, MA",*,499950,0,,19.5,0.0263,,117.5,0.25,,2,,0,0,,,8,,3,0,,,512382,-0.0053,0.1455,19.5,0.0263,0.6957,0,0,0
1/1/2019 0:00,1543,"Rutland, MA",,363700,0.0423,0.0659,35.5,-0.1341,0.1094,96.5,0.3986,0.4349,4,0,-0.6,0,,,8,1,0,0,,,348410,0.0219,0.0774,35.5,-0.1341,0.1094,0,0,0
1/1/2019 0:00,1545,"Shrewsbury, MA",*,530050,0.0204,,88,-0.2,,89.5,0.3162,,16,0.3333,-0.2,0,,,12,0,0.5,0,,,517158,0.0047,-0.0079,88,-0.2,0.408,0,0,0
1/1/2019 0:00,1550,"Southbridge, MA",,197500,0.0392,-0.0306,24,-0.2941,-0.2258,86,0.075,0.075,6,0.5,0.5,0,,,10,0.25,1.5,0,,,235061,0.045,0.101,24,-0.2941,-0.2258,0,0,0
1/1/2019 0:00,1560,"South Grafton, MA",*,369950,-0.039,,15.5,-0.0882,,80.5,0.2015,,2,-0.5,,0,,,2,,,0,,,437692,-0.0101,0.0214,15.5,-0.0882,0.9375,0,0,0
1/1/2019 0:00,1562,"Spencer, MA",*,285150,-0.0118,,35,-0.1026,0.0769,81,0.2462,0.209,8,1,3,0,,,6,-0.25,-0.5,0,,,296453,-0.0075,0.2268,35,-0.1026,0.0769,0,0,0
1/1/2019 0:00,1564,"Sterling, MA",,377764.25,0.0069,-0.0011,19,-0.2083,-0.05,81,0.1912,-0.6926,2,-0.75,-0.5,0,,,4,,1,0,,,391337,0.0029,-0.1845,19,-0.2083,-0.05,0,0,0
1/1/2019 0:00,1566,"Sturbridge, MA",*,347474.75,0.0218,,33,-0.175,,78.25,0.0574,,4,-0.5,-0.3333,0,,,16,0.3333,1.6667,0,,,434915,0.1417,0.2504,33,-0.175,0.8333,0,0,0
